2025-05-12 22:04:26,028 - driver_manager - WARNING - Driver ignored. Error loading nvflare.fuel.f3.drivers.aio_http_driver: [Errno 2] No such file or directory
2025-05-12 22:04:26,038 - driver_manager - WARNING - Driver ignored. Error loading nvflare.fuel.f3.drivers.aio_http_driver: [Errno 2] No such file or directory
2025-05-12 22:04:29,728 - IntimeModelSelector - INFO - model selection weights control: {}
2025-05-12 22:04:29,803 - ModelQuantizer - INFO - Using model quantizator.
2025-05-12 22:04:29,804 - ModelDequantizer - INFO - Using model dequantizator.
2025-05-12 22:04:29,807 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Initializing BaseModelController workflow.
2025-05-12 22:04:29,807 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Beginning model controller run.
2025-05-12 22:04:29,808 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Start FedAvg.
2025-05-12 22:04:29,808 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - loading initial model from persistor
2025-05-12 22:04:29,808 - PTFileModelPersistor - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Both source_ckpt_file_full_name and ckpt_preload_path are not provided. Using the default model weights initialized on the persistor side.
2025-05-12 22:04:29,809 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Round 0 started.
2025-05-12 22:04:29,809 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Sampled clients: ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 22:04:29,810 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller] - Sending task train to ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 22:04:35,426 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-dolly, peer_run=simulate_job, task_name=train, task_id=9c56a780-d874-47d8-8cf4-0ecd7a65c74b] - Running quantization...
2025-05-12 22:04:35,427 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-dolly, peer_run=simulate_job, task_name=train, task_id=9c56a780-d874-47d8-8cf4-0ecd7a65c74b] - Running quantization on 179 variables
2025-05-12 22:04:35,436 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Running quantization...
2025-05-12 22:04:35,437 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Running quantization on 179 variables
2025-05-12 22:23:10,082 - ModelDequantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Dequantized back to {'model.model.embed_tokens.weight': 'float32', 'model.model.layers.0.self_attn.q_proj.weight': 'float32', 'model.model.layers.0.self_attn.k_proj.weight': 'float32', 'model.model.layers.0.self_attn.v_proj.weight': 'float32', 'model.model.layers.0.self_attn.o_proj.weight': 'float32', 'model.model.layers.0.self_attn.q_norm.weight': 'float32', 'model.model.layers.0.self_attn.k_norm.weight': 'float32', 'model.model.layers.0.mlp.gate_proj.weight': 'float32', 'model.model.layers.0.mlp.up_proj.weight': 'float32', 'model.model.layers.0.mlp.down_proj.weight': 'float32', 'model.model.layers.0.post_attention_layernorm.weight': 'float32', 'model.model.layers.0.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.1.self_attn.q_proj.weight': 'float32', 'model.model.layers.1.self_attn.k_proj.weight': 'float32', 'model.model.layers.1.self_attn.v_proj.weight': 'float32', 'model.model.layers.1.self_attn.o_proj.weight': 'float32', 'model.model.layers.1.self_attn.q_norm.weight': 'float32', 'model.model.layers.1.self_attn.k_norm.weight': 'float32', 'model.model.layers.1.mlp.gate_proj.weight': 'float32', 'model.model.layers.1.mlp.up_proj.weight': 'float32', 'model.model.layers.1.mlp.down_proj.weight': 'float32', 'model.model.layers.1.post_attention_layernorm.weight': 'float32', 'model.model.layers.1.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.2.self_attn.q_proj.weight': 'float32', 'model.model.layers.2.self_attn.k_proj.weight': 'float32', 'model.model.layers.2.self_attn.v_proj.weight': 'float32', 'model.model.layers.2.self_attn.o_proj.weight': 'float32', 'model.model.layers.2.self_attn.q_norm.weight': 'float32', 'model.model.layers.2.self_attn.k_norm.weight': 'float32', 'model.model.layers.2.mlp.gate_proj.weight': 'float32', 'model.model.layers.2.mlp.up_proj.weight': 'float32', 'model.model.layers.2.mlp.down_proj.weight': 'float32', 'model.model.layers.2.post_attention_layernorm.weight': 'float32', 'model.model.layers.2.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.3.self_attn.q_proj.weight': 'float32', 'model.model.layers.3.self_attn.k_proj.weight': 'float32', 'model.model.layers.3.self_attn.v_proj.weight': 'float32', 'model.model.layers.3.self_attn.o_proj.weight': 'float32', 'model.model.layers.3.self_attn.q_norm.weight': 'float32', 'model.model.layers.3.self_attn.k_norm.weight': 'float32', 'model.model.layers.3.mlp.gate_proj.weight': 'float32', 'model.model.layers.3.mlp.up_proj.weight': 'float32', 'model.model.layers.3.mlp.down_proj.weight': 'float32', 'model.model.layers.3.post_attention_layernorm.weight': 'float32', 'model.model.layers.3.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.4.self_attn.q_proj.weight': 'float32', 'model.model.layers.4.self_attn.k_proj.weight': 'float32', 'model.model.layers.4.self_attn.v_proj.weight': 'float32', 'model.model.layers.4.self_attn.o_proj.weight': 'float32', 'model.model.layers.4.self_attn.q_norm.weight': 'float32', 'model.model.layers.4.self_attn.k_norm.weight': 'float32', 'model.model.layers.4.mlp.gate_proj.weight': 'float32', 'model.model.layers.4.mlp.up_proj.weight': 'float32', 'model.model.layers.4.mlp.down_proj.weight': 'float32', 'model.model.layers.4.post_attention_layernorm.weight': 'float32', 'model.model.layers.4.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.5.self_attn.q_proj.weight': 'float32', 'model.model.layers.5.self_attn.k_proj.weight': 'float32', 'model.model.layers.5.self_attn.v_proj.weight': 'float32', 'model.model.layers.5.self_attn.o_proj.weight': 'float32', 'model.model.layers.5.self_attn.q_norm.weight': 'float32', 'model.model.layers.5.self_attn.k_norm.weight': 'float32', 'model.model.layers.5.mlp.gate_proj.weight': 'float32', 'model.model.layers.5.mlp.up_proj.weight': 'float32', 'model.model.layers.5.mlp.down_proj.weight': 'float32', 'model.model.layers.5.post_attention_layernorm.weight': 'float32', 'model.model.layers.5.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.6.self_attn.q_proj.weight': 'float32', 'model.model.layers.6.self_attn.k_proj.weight': 'float32', 'model.model.layers.6.self_attn.v_proj.weight': 'float32', 'model.model.layers.6.self_attn.o_proj.weight': 'float32', 'model.model.layers.6.self_attn.q_norm.weight': 'float32', 'model.model.layers.6.self_attn.k_norm.weight': 'float32', 'model.model.layers.6.mlp.gate_proj.weight': 'float32', 'model.model.layers.6.mlp.up_proj.weight': 'float32', 'model.model.layers.6.mlp.down_proj.weight': 'float32', 'model.model.layers.6.post_attention_layernorm.weight': 'float32', 'model.model.layers.6.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.7.self_attn.q_proj.weight': 'float32', 'model.model.layers.7.self_attn.k_proj.weight': 'float32', 'model.model.layers.7.self_attn.v_proj.weight': 'float32', 'model.model.layers.7.self_attn.o_proj.weight': 'float32', 'model.model.layers.7.self_attn.q_norm.weight': 'float32', 'model.model.layers.7.self_attn.k_norm.weight': 'float32', 'model.model.layers.7.mlp.gate_proj.weight': 'float32', 'model.model.layers.7.mlp.up_proj.weight': 'float32', 'model.model.layers.7.mlp.down_proj.weight': 'float32', 'model.model.layers.7.post_attention_layernorm.weight': 'float32', 'model.model.layers.7.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.8.self_attn.q_proj.weight': 'float32', 'model.model.layers.8.self_attn.k_proj.weight': 'float32', 'model.model.layers.8.self_attn.v_proj.weight': 'float32', 'model.model.layers.8.self_attn.o_proj.weight': 'float32', 'model.model.layers.8.self_attn.q_norm.weight': 'float32', 'model.model.layers.8.self_attn.k_norm.weight': 'float32', 'model.model.layers.8.mlp.gate_proj.weight': 'float32', 'model.model.layers.8.mlp.up_proj.weight': 'float32', 'model.model.layers.8.mlp.down_proj.weight': 'float32', 'model.model.layers.8.post_attention_layernorm.weight': 'float32', 'model.model.layers.8.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.9.self_attn.q_proj.weight': 'float32', 'model.model.layers.9.self_attn.k_proj.weight': 'float32', 'model.model.layers.9.self_attn.v_proj.weight': 'float32', 'model.model.layers.9.self_attn.o_proj.weight': 'float32', 'model.model.layers.9.self_attn.q_norm.weight': 'float32', 'model.model.layers.9.self_attn.k_norm.weight': 'float32', 'model.model.layers.9.mlp.gate_proj.weight': 'float32', 'model.model.layers.9.mlp.up_proj.weight': 'float32', 'model.model.layers.9.mlp.down_proj.weight': 'float32', 'model.model.layers.9.post_attention_layernorm.weight': 'float32', 'model.model.layers.9.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.10.self_attn.q_proj.weight': 'float32', 'model.model.layers.10.self_attn.k_proj.weight': 'float32', 'model.model.layers.10.self_attn.v_proj.weight': 'float32', 'model.model.layers.10.self_attn.o_proj.weight': 'float32', 'model.model.layers.10.self_attn.q_norm.weight': 'float32', 'model.model.layers.10.self_attn.k_norm.weight': 'float32', 'model.model.layers.10.mlp.gate_proj.weight': 'float32', 'model.model.layers.10.mlp.up_proj.weight': 'float32', 'model.model.layers.10.mlp.down_proj.weight': 'float32', 'model.model.layers.10.post_attention_layernorm.weight': 'float32', 'model.model.layers.10.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.11.self_attn.q_proj.weight': 'float32', 'model.model.layers.11.self_attn.k_proj.weight': 'float32', 'model.model.layers.11.self_attn.v_proj.weight': 'float32', 'model.model.layers.11.self_attn.o_proj.weight': 'float32', 'model.model.layers.11.self_attn.q_norm.weight': 'float32', 'model.model.layers.11.self_attn.k_norm.weight': 'float32', 'model.model.layers.11.mlp.gate_proj.weight': 'float32', 'model.model.layers.11.mlp.up_proj.weight': 'float32', 'model.model.layers.11.mlp.down_proj.weight': 'float32', 'model.model.layers.11.post_attention_layernorm.weight': 'float32', 'model.model.layers.11.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.12.self_attn.q_proj.weight': 'float32', 'model.model.layers.12.self_attn.k_proj.weight': 'float32', 'model.model.layers.12.self_attn.v_proj.weight': 'float32', 'model.model.layers.12.self_attn.o_proj.weight': 'float32', 'model.model.layers.12.self_attn.q_norm.weight': 'float32', 'model.model.layers.12.self_attn.k_norm.weight': 'float32', 'model.model.layers.12.mlp.gate_proj.weight': 'float32', 'model.model.layers.12.mlp.up_proj.weight': 'float32', 'model.model.layers.12.mlp.down_proj.weight': 'float32', 'model.model.layers.12.post_attention_layernorm.weight': 'float32', 'model.model.layers.12.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.13.self_attn.q_proj.weight': 'float32', 'model.model.layers.13.self_attn.k_proj.weight': 'float32', 'model.model.layers.13.self_attn.v_proj.weight': 'float32', 'model.model.layers.13.self_attn.o_proj.weight': 'float32', 'model.model.layers.13.self_attn.q_norm.weight': 'float32', 'model.model.layers.13.self_attn.k_norm.weight': 'float32', 'model.model.layers.13.mlp.gate_proj.weight': 'float32', 'model.model.layers.13.mlp.up_proj.weight': 'float32', 'model.model.layers.13.mlp.down_proj.weight': 'float32', 'model.model.layers.13.post_attention_layernorm.weight': 'float32', 'model.model.layers.13.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.14.self_attn.q_proj.weight': 'float32', 'model.model.layers.14.self_attn.k_proj.weight': 'float32', 'model.model.layers.14.self_attn.v_proj.weight': 'float32', 'model.model.layers.14.self_attn.o_proj.weight': 'float32', 'model.model.layers.14.self_attn.q_norm.weight': 'float32', 'model.model.layers.14.self_attn.k_norm.weight': 'float32', 'model.model.layers.14.mlp.gate_proj.weight': 'float32', 'model.model.layers.14.mlp.up_proj.weight': 'float32', 'model.model.layers.14.mlp.down_proj.weight': 'float32', 'model.model.layers.14.post_attention_layernorm.weight': 'float32', 'model.model.layers.14.post_feedforward_layernorm.weight': 'float32', 'model.model.layers.15.self_attn.q_proj.weight': 'float32', 'model.model.layers.15.self_attn.k_proj.weight': 'float32', 'model.model.layers.15.self_attn.v_proj.weight': 'float32', 'model.model.layers.15.self_attn.o_proj.weight': 'float32', 'model.model.layers.15.self_attn.q_norm.weight': 'float32', 'model.model.layers.15.self_attn.k_norm.weight': 'float32', 'model.model.layers.15.mlp.gate_proj.weight': 'float32', 'model.model.layers.15.mlp.up_proj.weight': 'float32', 'model.model.layers.15.mlp.down_proj.weight': 'float32', 'model.model.layers.15.post_attention_layernorm.weight': 'float32', 'model.model.layers.15.post_feedforward_layernorm.weight': 'float32', 'model.model.norm.weight': 'float32', 'model.lm_head.weight': 'float32'}
2025-05-12 22:23:10,428 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - aggregating 3 update(s) at round 0
2025-05-12 22:23:22,478 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Start persist model on server.
2025-05-12 22:24:20,341 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - End persist model on server.
2025-05-12 22:24:20,343 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Round 1 started.
2025-05-12 22:24:20,344 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Sampled clients: ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 22:24:20,345 - FedAvg - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, peer_rc=OK, task_name=train, task_id=e2bdc33d-21b4-40c6-9027-454abbfc2c48] - Sending task train to ['site-dolly', 'site-alpaca', 'site-oasst1']
2025-05-12 22:24:22,350 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=2c243371-f687-441e-a290-b19c69267782] - Running quantization...
2025-05-12 22:24:22,351 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-alpaca, peer_run=simulate_job, task_name=train, task_id=2c243371-f687-441e-a290-b19c69267782] - Running quantization on 179 variables
2025-05-12 22:24:25,145 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Running quantization...
2025-05-12 22:24:25,145 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Running quantization on 179 variables
2025-05-12 22:24:25,146 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.embed_tokens.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,146 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,146 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,146 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,147 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.o_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,147 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.q_norm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,147 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.self_attn.k_norm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,147 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.mlp.gate_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,148 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.mlp.up_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,148 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.mlp.down_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,148 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.post_attention_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,148 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.0.post_feedforward_layernorm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,149 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.q_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,149 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.k_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,149 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.v_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,150 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.o_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,150 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.q_norm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,150 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.self_attn.k_norm.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,150 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.mlp.gate_proj.weight, quantization bit float16 >= source data bit float16
2025-05-12 22:24:25,150 - ModelQuantizer - INFO - [identity=simulator_server, run=simulate_job, wf=controller, peer=site-oasst1, peer_run=simulate_job, task_name=train, task_id=c1f36130-f96b-4db2-9731-589b8becbde1] - Skipping quantization for model.model.layers.1.mlp.up_proj.weight, quantization bit float16 >= source data bit float16
